Salary Structure,Grade Level,Step,GradeLevel/Step,Annual Salary
NELMCO,4,12,NELMCO/4/12,1389249
NELMCO,4,13,NELMCO/4/13,1424691
NELMCO,4,14,NELMCO/4/14,1460144
NELMCO,4,15,NELMCO/4/15,1495587
NELMCO,5,1,NELMCO/5/1,1511168
NELMCO,5,2,NELMCO/5/2,1558438
NELMCO,5,3,NELMCO/5/3,1605708
NELMCO,5,4,NELMCO/5/4,1652978
NELMCO,5,5,NELMCO/5/5,1700247
NELMCO,5,6,NELMCO/5/6,1747518
NELMCO,5,7,NELMCO/5/7,1794787
NELMCO,5,8,NELMCO/5/8,1842058
NELMCO,5,9,NELMCO/5/9,1889327
NELMCO,5,10,NELMCO/5/10,1936598
NELMCO,5,11,NELMCO/5/11,1983867
NELMCO,5,12,NELMCO/5/12,2031136
NELMCO,5,13,NELMCO/5/13,2078407
NELMCO,5,14,NELMCO/5/14,2125676
NELMCO,5,15,NELMCO/5/15,2172947
NELMCO,6,1,NELMCO/6/1,1757727
NELMCO,6,2,NELMCO/6/2,1806983
NELMCO,6,3,NELMCO/6/3,1856238
NELMCO,6,4,NELMCO/6/4,1905494
NELMCO,6,5,NELMCO/6/5,1954751
NELMCO,6,6,NELMCO/6/6,2004007
NELMCO,6,7,NELMCO/6/7,2053262
NELMCO,6,8,NELMCO/6/8,2102518
NELMCO,6,9,NELMCO/6/9,2108070
NELMCO,6,10,NELMCO/6/10,2201031
NELMCO,6,11,NELMCO/6/11,2250287
NELMCO,6,12,NELMCO/6/12,2299542
NELMCO,6,13,NELMCO/6/13,2348799
NELMCO,6,14,NELMCO/6/14,2398055
NELMCO,6,15,NELMCO/6/15,2447311
NELMCO,7,1,NELMCO/7/1,1810987
NELMCO,7,2,NELMCO/7/2,1862098
NELMCO,7,3,NELMCO/7/3,1913210
NELMCO,7,4,NELMCO/7/4,1964322
NELMCO,7,5,NELMCO/7/5,2015433
NELMCO,7,6,NELMCO/7/6,2066545
NELMCO,7,7,NELMCO/7/7,2117656
NELMCO,7,8,NELMCO/7/8,2168768
NELMCO,7,9,NELMCO/7/9,2219880
NELMCO,7,10,NELMCO/7/10,2270991
NELMCO,7,11,NELMCO/7/11,2322103
NELMCO,7,12,NELMCO/7/12,2373214
NELMCO,8,1,NELMCO/8/1,1864247
NELMCO,8,2,NELMCO/8/2,1917213
NELMCO,8,3,NELMCO/8/3,1970181
NELMCO,8,4,NELMCO/8/4,2023147
NELMCO,8,5,NELMCO/8/5,2076113
NELMCO,8,6,NELMCO/8/6,2129080
NELMCO,8,7,NELMCO/8/7,2182047
NELMCO,8,8,NELMCO/8/8,2235014
NELMCO,8,9,NELMCO/8/9,2287980
NELMCO,8,10,NELMCO/8/10,2340946
NELMCO,8,11,NELMCO/8/11,2393914
NELMCO,8,12,NELMCO/8/12,2446880
NELMCO,9,1,NELMCO/9/1,2095272
NELMCO,9,2,NELMCO/9/2,2121566
NELMCO,9,3,NELMCO/9/3,2243795
NELMCO,9,4,NELMCO/9/4,2304911
NELMCO,9,5,NELMCO/9/5,2366026
NELMCO,9,6,NELMCO/9/6,2427142
NELMCO,9,7,NELMCO/9/7,2488257
NELMCO,9,8,NELMCO/9/8,2549373
NELMCO,9,9,NELMCO/9/9,2610488
NELMCO,9,10,NELMCO/9/10,2671604
NELMCO,9,11,NELMCO/9/11,2723719
NELMCO,9,12,NELMCO/9/12,2793835
NELMCO,10,1,NELMCO/10/1,2510169
NELMCO,10,2,NELMCO/10/2,2580791
NELMCO,10,3,NELMCO/10/3,2651412
NELMCO,10,4,NELMCO/10/4,2722035
NELMCO,10,5,NELMCO/10/5,2792658
NELMCO,10,6,NELMCO/10/6,3863280
NELMCO,10,7,NELMCO/10/7,2933902
NELMCO,10,8,NELMCO/10/8,3004524
NELMCO,10,9,NELMCO/10/9,3075147
NELMCO,10,10,NELMCO/10/10,3145770
NELMCO,10,11,NELMCO/10/11,3216391
NELMCO,10,12,NELMCO/10/12,3287014
NELMCO,12,1,NELMCO/12/1,2798815
NELMCO,12,2,NELMCO/12/2,2882771
NELMCO,12,3,NELMCO/12/3,2966728
NELMCO,12,4,NELMCO/12/4,3052684
NELMCO,12,5,NELMCO/12/5,3134641
NELMCO,12,6,NELMCO/12/6,3218597
NELMCO,12,7,NELMCO/12/7,3302554
NELMCO,12,8,NELMCO/12/8,3386510
NELMCO,12,9,NELMCO/12/9,3445710
NELMCO,12,10,NELMCO/12/10,3554423
NELMCO,12,11,NELMCO/12/11,3638380
NELMCO,12,12,NELMCO/12/12,3722336
NELMCO,13,1,NELMCO/13/1,3039358
NELMCO,13,2,NELMCO/13/2,3142904
NELMCO,13,3,NELMCO/13/3,3246451
NELMCO,13,4,NELMCO/13/4,3349998
NELMCO,13,5,NELMCO/13/5,3453544
NELMCO,13,6,NELMCO/13/6,3557091
NELMCO,13,7,NELMCO/13/7,3660636
NELMCO,13,8,NELMCO/13/8,3764183
NELMCO,13,9,NELMCO/13/9,3867729
NELMCO,13,10,NELMCO/13/10,3971276
NELMCO,13,11,NELMCO/13/11,4074822
NELMCO,13,12,NELMCO/13/12,4178369
NELMCO,14,1,NELMCO/14/1,3279869
NELMCO,14,2,NELMCO/14/2,3404240
NELMCO,14,3,NELMCO/14/3,3528603
NELMCO,14,4,NELMCO/14/4,3652974
NELMCO,14,5,NELMCO/14/5,3777337
NELMCO,14,6,NELMCO/14/6,3901707
NELMCO,14,7,NELMCO/14/7,4026078
NELMCO,14,8,NELMCO/14/8,4150441
NELMCO,14,9,NELMCO/14/9,4274812
NELMCO,14,10,NELMCO/14/10,4399175
NELMCO,15,1,NELMCO/15/1,5025517
NELMCO,15,2,NELMCO/15/2,5164597
NELMCO,15,3,NELMCO/15/3,5303677
NELMCO,15,4,NELMCO/15/4,5442758
NELMCO,15,5,NELMCO/15/5,5581838
NELMCO,15,6,NELMCO/15/6,5720918
NELMCO,15,7,NELMCO/15/7,5859998
NELMCO,15,8,NELMCO/15/8,5999078
NELMCO,15,9,NELMCO/15/9,6138159
NELMCO,15,10,NELMCO/15/10,6277238
NELMCO,16,1,NELMCO/16/1,6239702
NELMCO,16,2,NELMCO/16/2,6430374
NELMCO,16,3,NELMCO/16/3,6586836
NELMCO,16,4,NELMCO/16/4,6743306
NELMCO,16,5,NELMCO/16/5,6899767
NELMCO,16,6,NELMCO/16/6,7056236
NELMCO,16,7,NELMCO/16/7,7212697
NELMCO,16,8,NELMCO/16/8,7369166
NELMCO,16,9,NELMCO/16/9,7525627
NELMCO,16,10,NELMCO/16/10,7682097
NELMCO,17,1,NELMCO/17/1,7600767
NELMCO,17,2,NELMCO/17/2,7835463
NELMCO,17,3,NELMCO/17/3,8070167
NELMCO,17,4,NELMCO/17/4,8304862
NELMCO,17,5,NELMCO/17/5,8539558
NELMCO,17,6,NELMCO/17/6,8774255
NELMCO,17,7,NELMCO/17/7,9008958
NELMCO,17,8,NELMCO/17/8,9243653
NELMCO,17,9,NELMCO/17/9,9478350
NELMCO,17,10,NELMCO/17/10,9713046
NERC,JS1,1,NERC/JS1/1,1089057.8
NERC,JS1,2,NERC/JS1/2,1093032.8
NERC,JS1,3,NERC/JS1/3,1097007.8
NERC,JS1,4,NERC/JS1/4,1100982.8
NERC,JS1,5,NERC/JS1/5,1104957.8
NERC,JS1,6,NERC/JS1/6,1108932.8
NERC,JS1,7,NERC/JS1/7,1112907.8
NERC,JS1,8,NERC/JS1/8,1116882.8
NERC,JS1,9,NERC/JS1/9,1120857.8
NERC,JS1,10,NERC/JS1/10,1124832.8
NERC,JS1,11,NERC/JS1/11,1128807.8
NERC,JS1,12,NERC/JS1/12,1132782.8
NERC,JS1,13,NERC/JS1/13,1136757.8
NERC,JS2,1,NERC/JS2/1,1197613.8
NERC,JS2,2,NERC/JS2/2,1202351.8
NERC,JS2,3,NERC/JS2/3,1207089.8
NERC,JS2,4,NERC/JS2/4,1211827.8
NERC,JS2,5,NERC/JS2/5,1216565.8
NERC,JS2,6,NERC/JS2/6,1221303.8
NERC,JS2,7,NERC/JS2/7,1226041.8
NERC,JS2,8,NERC/JS2/8,1230779.8
NERC,JS2,9,NERC/JS2/9,1235517.8
NERC,JS2,10,NERC/JS2/10,1240255.8
NERC,JS2,11,NERC/JS2/11,1244993.8
NERC,JS2,12,NERC/JS2/12,1249731.8
NERC,JS2,13,NERC/JS2/13,1254469.8
NERC,JS3,1,NERC/JS3/1,1236164.5
NERC,JS3,2,NERC/JS3/2,1241665.5
NERC,JS3,3,NERC/JS3/3,1247166.5
NERC,JS3,4,NERC/JS3/4,1252667.5
NERC,JS3,5,NERC/JS3/5,1258168.5
NERC,JS3,6,NERC/JS3/6,1263669.5
NERC,JS3,7,NERC/JS3/7,1269170.5
NERC,JS3,8,NERC/JS3/8,1274671.5
NERC,JS3,9,NERC/JS3/9,1280172.5
NERC,JS3,10,NERC/JS3/10,1285673.5
NERC,JS3,11,NERC/JS3/11,1291174.5
NERC,JS3,12,NERC/JS3/12,1296675.5
NERC,JS3,13,NERC/JS3/13,1302176.5
NERC,JS4,1,NERC/JS4/1,1282789.4
NERC,JS4,2,NERC/JS4/2,1289671.4
NERC,JS4,3,NERC/JS4/3,1296553.4
NERC,JS4,4,NERC/JS4/4,1303435.4
NERC,JS4,5,NERC/JS4/5,1310317.4
NERC,JS4,6,NERC/JS4/6,1317199.4
NERC,JS4,7,NERC/JS4/7,1324081.4
NERC,JS4,8,NERC/JS4/8,1330963.4
NERC,JS4,9,NERC/JS4/9,1337845.4
NERC,JS4,10,NERC/JS4/10,1344727.4
NERC,JS4,11,NERC/JS4/11,1351609.4
NERC,JS4,12,NERC/JS4/12,1358491.4
NERC,JS4,13,NERC/JS4/13,1365373.4
NERC,IS1,1,NERC/IS1/1,1983931.5
NERC,IS1,2,NERC/IS1/2,1992195.5
NERC,IS1,3,NERC/IS1/3,2000459.5
NERC,IS1,4,NERC/IS1/4,2008723.5
NERC,IS1,5,NERC/IS1/5,2016987.5
NERC,IS1,6,NERC/IS1/6,2025251.5
NERC,IS1,7,NERC/IS1/7,2033515.5
NERC,IS1,8,NERC/IS1/8,2041779.5
NERC,IS1,9,NERC/IS1/9,2050043.5
NERC,IS1,10,NERC/IS1/10,2058307.5
NERC,IS1,11,NERC/IS1/11,2066571.5
NERC,IS1,12,NERC/IS1/12,2074835.5
NERC,IS1,13,NERC/IS1/13,2083099.5
NERC,IS2,1,NERC/IS2/1,2244545.1
NERC,IS2,2,NERC/IS2/2,2254473.1
NERC,IS2,3,NERC/IS2/3,2264401.1
NERC,IS2,4,NERC/IS2/4,2274329.1
NERC,IS2,5,NERC/IS2/5,2284257.1
NERC,IS2,6,NERC/IS2/6,2294185.1
NERC,IS2,7,NERC/IS2/7,2304113.1
NERC,IS2,8,NERC/IS2/8,2314041.1
NERC,IS2,9,NERC/IS2/9,2323969.1
NERC,IS2,10,NERC/IS2/10,2333897.1
NERC,IS2,11,NERC/IS2/11,2343825.1
NERC,IS2,12,NERC/IS2/12,2353753.1
NERC,IS2,13,NERC/IS2/13,2363681.1
NERC,IS3,1,NERC/IS3/1,2610474.4
NERC,IS3,2,NERC/IS3/2,2622296.4
NERC,IS3,3,NERC/IS3/3,2634118.4
NERC,IS3,4,NERC/IS3/4,2645940.4
NERC,IS3,5,NERC/IS3/5,2657762.4
NERC,IS3,6,NERC/IS3/6,2669584.4
NERC,IS3,7,NERC/IS3/7,2681406.4
NERC,IS3,8,NERC/IS3/8,2693228.4
NERC,IS3,9,NERC/IS3/9,2705050.4
NERC,IS3,10,NERC/IS3/10,2716872.4
NERC,IS3,11,NERC/IS3/11,2728694.4
NERC,IS3,12,NERC/IS3/12,2740516.4
NERC,IS3,13,NERC/IS3/13,2752338.4
NERC,IS4,1,NERC/IS4/1,3271976.7
NERC,IS4,2,NERC/IS4/2,3284973.7
NERC,IS4,3,NERC/IS4/3,3297970.7
NERC,IS4,4,NERC/IS4/4,3310967.7
NERC,IS4,5,NERC/IS4/5,3323964.7
NERC,IS4,6,NERC/IS4/6,3336961.7
NERC,IS4,7,NERC/IS4/7,3349958.7
NERC,IS4,8,NERC/IS4/8,3362955.7
NERC,IS4,9,NERC/IS4/9,3375952.7
NERC,IS4,10,NERC/IS4/10,3388949.7
NERC,IS4,11,NERC/IS4/11,3401946.7
NERC,IS4,12,NERC/IS4/12,3414943.7
NERC,IS4,13,NERC/IS4/13,3427940.7
NERC,SS1,1,NERC/SS1/1,3600608.1
NERC,SS1,2,NERC/SS1/2,3624037.1
NERC,SS1,3,NERC/SS1/3,3647466.1
NERC,SS1,4,NERC/SS1/4,3670895.1
NERC,SS1,5,NERC/SS1/5,3694324.1
NERC,SS1,6,NERC/SS1/6,3717753.1
NERC,SS1,7,NERC/SS1/7,3741182.1
NERC,SS1,8,NERC/SS1/8,3764611.1
NERC,SS1,9,NERC/SS1/9,3788040.1
NERC,SS1,10,NERC/SS1/10,3811469.1
NERC,SS1,11,NERC/SS1/11,3834898.1
NERC,SS1,12,NERC/SS1/12,3858327.1
NERC,SS1,13,NERC/SS1/13,3881756.1
NERC,SS2,1,NERC/SS2/1,4588850.5
NERC,SS2,2,NERC/SS2/2,4623021.5
NERC,SS2,3,NERC/SS2/3,4657192.5
NERC,SS2,4,NERC/SS2/4,4691363.5
NERC,SS2,5,NERC/SS2/5,4725534.5
NERC,SS2,6,NERC/SS2/6,4759705.5
NERC,SS2,7,NERC/SS2/7,4793876.5
NERC,SS2,8,NERC/SS2/8,4828047.5
NERC,SS2,9,NERC/SS2/9,4862218.5
NERC,SS2,10,NERC/SS2/10,4896389.5
NERC,SS2,11,NERC/SS2/11,4930560.5
NERC,SS2,12,NERC/SS2/12,4964731.5
NERC,SS2,13,NERC/SS2/13,4998902.5
NERC,SS3,1,NERC/SS3/1,5537109.5
NERC,SS3,2,NERC/SS3/2,5590185.5
NERC,SS3,3,NERC/SS3/3,5643261.5
NERC,SS3,4,NERC/SS3/4,5696337.5
NERC,SS3,5,NERC/SS3/5,5749413.5
NERC,SS3,6,NERC/SS3/6,5802489.5
NERC,SS3,7,NERC/SS3/7,5855565.5
NERC,SS3,8,NERC/SS3/8,5908641.5
NERC,SS3,9,NERC/SS3/9,5961717.5
NERC,SS3,10,NERC/SS3/10,6014793.5
NERC,SS3,11,NERC/SS3/11,6067869.5
NERC,SS3,12,NERC/SS3/12,6120945.5
NERC,SS3,13,NERC/SS3/13,6174021.5
NERC,MM1,1,NERC/MM1/1,8284874.9
NERC,MM1,2,NERC/MM1/2,8368917.9
NERC,MM1,3,NERC/MM1/3,8452960.9
NERC,MM1,4,NERC/MM1/4,8537003.9
NERC,MM1,5,NERC/MM1/5,8621046.9
NERC,MM1,6,NERC/MM1/6,8705089.9
NERC,MM1,7,NERC/MM1/7,8789132.9
NERC,MM1,8,NERC/MM1/8,8873175.9
NERC,MM1,9,NERC/MM1/9,8957218.9
NERC,MM1,10,NERC/MM1/10,9041261.9
NERC,MM2,1,NERC/MM2/1,10066815.4
NERC,MM2,2,NERC/MM2/2,10183398.4
NERC,MM2,3,NERC/MM2/3,10299981.4
NERC,MM2,4,NERC/MM2/4,10416564.4
NERC,MM2,5,NERC/MM2/5,10533147.4
NERC,MM2,6,NERC/MM2/6,10649730.4
NERC,MM2,7,NERC/MM2/7,10766313.4
NERC,MM3,1,NERC/MM3/1,11228129.8
NERC,MM3,2,NERC/MM3/2,11427644.8
NERC,MM3,3,NERC/MM3/3,11627159.8
NERC,MM3,4,NERC/MM3/4,11826674.8
NERC,MM3,5,NERC/MM3/5,12026189.8
NERC,MM3,6,NERC/MM3/6,12225704.8
NNRA,JS4,1,NNRA/JS4/1,2563403.33
NNRA,JS3,1,NNRA/JS3/1,2666014.05
NNRA,JS2,1,NNRA/JS2/1,2794750.73
NNRA,JS1,1,NNRA/JS1/1,2952590.55
NNRA,SS7,1,NNRA/SS7/1,3249681.3
NNRA,SS6,1,NNRA/SS6/1,3428591.33
NNRA,SS5,1,NNRA/SS5/1,3654425.33
NNRA,SS4,1,NNRA/SS4/1,3931561.8
NNRA,SS3,1,NNRA/SS3/1,4213552.43
NNRA,SS2,1,NNRA/SS2/1,4510957.05
NNRA,SS1,1,NNRA/SS1/1,5290063.68
NNRA,M6,1,NNRA/M6/1,6261725.1
NNRA,M5,1,NNRA/M5/1,7242332.1
NNRA,M4,1,NNRA/M4/1,8256150.8
NNRA,M2,1,NNRA/M2/1,16381639.05
CONNHISS,3,1,CONNHISS/3/1,1522784
CONNHISS,3,2,CONNHISS/3/2,1532628
CONNHISS,3,3,CONNHISS/3/3,1542472
CONNHISS,3,4,CONNHISS/3/4,1552316
CONNHISS,3,5,CONNHISS/3/5,1562160
CONNHISS,3,6,CONNHISS/3/6,1572004
CONNHISS,3,7,CONNHISS/3/7,1581848
CONNHISS,3,8,CONNHISS/3/8,1591692
CONNHISS,3,9,CONNHISS/3/9,1601536
CONNHISS,3,10,CONNHISS/3/10,1611380
CONNHISS,3,11,CONNHISS/3/11,1621225
CONNHISS,3,12,CONNHISS/3/12,1631069
CONNHISS,3,13,CONNHISS/3/13,1640913
CONNHISS,3,14,CONNHISS/3/14,1650757
CONNHISS,3,15,CONNHISS/3/15,1660601
CONNHISS,4,1,CONNHISS/4/1,1818564
CONNHISS,4,2,CONNHISS/4/2,1830006
CONNHISS,4,3,CONNHISS/4/3,1841448
CONNHISS,4,4,CONNHISS/4/4,1852890
CONNHISS,4,5,CONNHISS/4/5,1864331
CONNHISS,4,6,CONNHISS/4/6,1875773
CONNHISS,4,7,CONNHISS/4/7,1887215
CONNHISS,4,8,CONNHISS/4/8,1898657
CONNHISS,4,9,CONNHISS/4/9,1910099
CONNHISS,4,10,CONNHISS/4/10,1921541
CONNHISS,4,11,CONNHISS/4/11,1932983
CONNHISS,4,12,CONNHISS/4/12,1944424
CONNHISS,4,13,CONNHISS/4/13,1955866
CONNHISS,4,14,CONNHISS/4/14,1967308
CONNHISS,4,15,CONNHISS/4/15,1978750
CONNHISS,5,1,CONNHISS/5/1,2258052
CONNHISS,5,2,CONNHISS/5/2,2271996
CONNHISS,5,3,CONNHISS/5/3,2285939
CONNHISS,5,4,CONNHISS/5/4,2299883
CONNHISS,5,5,CONNHISS/5/5,2313827
CONNHISS,5,6,CONNHISS/5/6,2327771
CONNHISS,5,7,CONNHISS/5/7,2341715
CONNHISS,5,8,CONNHISS/5/8,2355659
CONNHISS,5,9,CONNHISS/5/9,2369603
CONNHISS,5,10,CONNHISS/5/10,2383547
CONNHISS,5,11,CONNHISS/5/11,2397490
CONNHISS,5,12,CONNHISS/5/12,2411434
CONNHISS,5,13,CONNHISS/5/13,2425378
CONNHISS,5,14,CONNHISS/5/14,2439322
CONNHISS,5,15,CONNHISS/5/15,2453266
CONNHISS,6,1,CONNHISS/6/1,2706627
CONNHISS,6,2,CONNHISS/6/2,2723814
CONNHISS,6,3,CONNHISS/6/3,2741000
CONNHISS,6,4,CONNHISS/6/4,2758186
CONNHISS,6,5,CONNHISS/6/5,2775372
CONNHISS,6,6,CONNHISS/6/6,2792558
CONNHISS,6,7,CONNHISS/6/7,2809745
CONNHISS,6,8,CONNHISS/6/8,2826931
CONNHISS,6,9,CONNHISS/6/9,2844117
CONNHISS,6,10,CONNHISS/6/10,2861303
CONNHISS,6,11,CONNHISS/6/11,2878489
CONNHISS,6,12,CONNHISS/6/12,2895676
CONNHISS,6,13,CONNHISS/6/13,2912862
CONNHISS,6,14,CONNHISS/6/14,2930048
CONNHISS,6,15,CONNHISS/6/15,2947234
CONNHISS,7,1,CONNHISS/7/1,3312156
CONNHISS,7,2,CONNHISS/7/2,3332611
CONNHISS,7,3,CONNHISS/7/3,3353066
CONNHISS,7,4,CONNHISS/7/4,3373521
CONNHISS,7,5,CONNHISS/7/5,3393976
CONNHISS,7,6,CONNHISS/7/6,3414431
CONNHISS,7,7,CONNHISS/7/7,3434885
CONNHISS,7,8,CONNHISS/7/8,3455341
CONNHISS,7,9,CONNHISS/7/9,3475795
CONNHISS,7,10,CONNHISS/7/10,3496250
CONNHISS,7,11,CONNHISS/7/11,3516705
CONNHISS,7,12,CONNHISS/7/12,3537160
CONNHISS,7,13,CONNHISS/7/13,3557615
CONNHISS,7,14,CONNHISS/7/14,3578070
CONNHISS,7,15,CONNHISS/7/15,3598525
CONNHISS,8,1,CONNHISS/8/1,3681051
CONNHISS,8,2,CONNHISS/8/2,3705410
CONNHISS,8,3,CONNHISS/8/3,3729769
CONNHISS,8,4,CONNHISS/8/4,3754127
CONNHISS,8,5,CONNHISS/8/5,3778486
CONNHISS,8,6,CONNHISS/8/6,3802844
CONNHISS,8,7,CONNHISS/8/7,3827203
CONNHISS,8,8,CONNHISS/8/8,3851562
CONNHISS,8,9,CONNHISS/8/9,3875920
CONNHISS,8,10,CONNHISS/8/10,3900279
CONNHISS,8,11,CONNHISS/8/11,3924637
CONNHISS,8,12,CONNHISS/8/12,3948996
CONNHISS,8,13,CONNHISS/8/13,3973354
CONNHISS,8,14,CONNHISS/8/14,3997713
CONNHISS,8,15,CONNHISS/8/15,4022072
CONNHISS,9,1,CONNHISS/9/1,4322429
CONNHISS,9,2,CONNHISS/9/2,4349211
CONNHISS,9,3,CONNHISS/9/3,4375992
CONNHISS,9,4,CONNHISS/9/4,4402774
CONNHISS,9,5,CONNHISS/9/5,4429555
CONNHISS,9,6,CONNHISS/9/6,4456337
CONNHISS,9,7,CONNHISS/9/7,4483118
CONNHISS,9,8,CONNHISS/9/8,4509900
CONNHISS,9,9,CONNHISS/9/9,4536682
CONNHISS,9,10,CONNHISS/9/10,4563463
CONNHISS,9,11,CONNHISS/9/11,4590245
CONNHISS,9,12,CONNHISS/9/12,4613532
CONNHISS,9,13,CONNHISS/9/13,4640314
CONNHISS,9,14,CONNHISS/9/14,4667095
CONNHISS,9,15,CONNHISS/9/15,4693877
CONNHISS,10,1,CONNHISS/10/1,4853478
CONNHISS,10,2,CONNHISS/10/2,4895020
CONNHISS,10,3,CONNHISS/10/3,4936562
CONNHISS,10,4,CONNHISS/10/4,4978104
CONNHISS,10,5,CONNHISS/10/5,5019646
CONNHISS,10,6,CONNHISS/10/6,5061188
CONNHISS,10,7,CONNHISS/10/7,5102729
CONNHISS,10,8,CONNHISS/10/8,5144271
CONNHISS,10,9,CONNHISS/10/9,5185813
CONNHISS,10,10,CONNHISS/10/10,5227355
CONNHISS,10,11,CONNHISS/10/11,5268897
CONNHISS,11,1,CONNHISS/11/1,5585612
CONNHISS,11,2,CONNHISS/11/2,5629533
CONNHISS,11,3,CONNHISS/11/3,5673454
CONNHISS,11,4,CONNHISS/11/4,5717375
CONNHISS,11,5,CONNHISS/11/5,5761296
CONNHISS,11,6,CONNHISS/11/6,5805217
CONNHISS,11,7,CONNHISS/11/7,5849138
CONNHISS,11,8,CONNHISS/11/8,5893059
CONNHISS,11,9,CONNHISS/11/9,5936980
CONNHISS,11,10,CONNHISS/11/10,5980901
CONNHISS,11,11,CONNHISS/11/11,6024822
CONNHISS,12,1,CONNHISS/12/1,7581774
CONNHISS,12,2,CONNHISS/12/2,7629058
CONNHISS,12,3,CONNHISS/12/3,7676341
CONNHISS,12,4,CONNHISS/12/4,7723624
CONNHISS,12,5,CONNHISS/12/5,7770908
CONNHISS,12,6,CONNHISS/12/6,7818191
CONNHISS,12,7,CONNHISS/12/7,7865474
CONNHISS,12,8,CONNHISS/12/8,7912757
CONNHISS,12,9,CONNHISS/12/9,7960041
CONNHISS,12,10,CONNHISS/12/10,8007324
CONNHISS,12,11,CONNHISS/12/11,8054607
CONNHISS,13,1,CONNHISS/13/1,8443292
CONNHISS,13,2,CONNHISS/13/2,8506520
CONNHISS,13,3,CONNHISS/13/3,8569749
CONNHISS,13,4,CONNHISS/13/4,8632978
CONNHISS,13,5,CONNHISS/13/5,8696207
CONNHISS,13,6,CONNHISS/13/6,8759435
CONNHISS,13,7,CONNHISS/13/7,8822664
CONNHISS,13,8,CONNHISS/13/8,8885893
CONNHISS,13,9,CONNHISS/13/9,8949122
CONNHISS,14,1,CONNHISS/14/1,10335110
CONNHISS,14,2,CONNHISS/14/2,10411095
CONNHISS,14,3,CONNHISS/14/3,10487079
CONNHISS,14,4,CONNHISS/14/4,10563064
CONNHISS,14,5,CONNHISS/14/5,10639048
CONNHISS,14,6,CONNHISS/14/6,10715033
CONNHISS,14,7,CONNHISS/14/7,10791017
CONNHISS,14,8,CONNHISS/14/8,10867002
CONNHISS,14,9,CONNHISS/14/9,10942986
CONNHISS,15,1,CONNHISS/15/1,11529335
CONNHISS,15,2,CONNHISS/15/2,11615571
CONNHISS,15,3,CONNHISS/15/3,11701806
CONNHISS,15,4,CONNHISS/15/4,11788041
CONNHISS,15,5,CONNHISS/15/5,11874277
CONNHISS,15,6,CONNHISS/15/6,11960512
CONNHISS,15,7,CONNHISS/15/7,12046748
CONNHISS,15,8,CONNHISS/15/8,12132983
CONNHISS,15,9,CONNHISS/15/9,12219218
NIMET,1,1,NIMET/1/1,350023
NIMET,1,2,NIMET/1/2,367324
NIMET,1,3,NIMET/1/3,384625
NIMET,1,4,NIMET/1/4,401924
NIMET,1,5,NIMET/1/5,419076
NIMET,1,6,NIMET/1/6,436525
NIMET,1,7,NIMET/1/7,453826
NIMET,1,8,NIMET/1/8,471127
NIMET,1,9,NIMET/1/9,488426
NIMET,1,10,NIMET/1/10,505728
NIMET,1,11,NIMET/1/11,523026
NIMET,1,12,NIMET/1/12,540328
NIMET,1,13,NIMET/1/13,557629
NIMET,1,14,NIMET/1/14,574930
NIMET,1,15,NIMET/1/15,577245
NIMET,2,1,NIMET/2/1,350056
NIMET,2,2,NIMET/2/2,370355
NIMET,2,3,NIMET/2/3,390655
NIMET,2,4,NIMET/2/4,412213
NIMET,2,5,NIMET/2/5,431253
NIMET,2,6,NIMET/2/6,451553
NIMET,2,7,NIMET/2/7,471851
NIMET,2,8,NIMET/2/8,492151
NIMET,2,9,NIMET/2/9,512450
NIMET,2,10,NIMET/2/10,532749
NIMET,2,11,NIMET/2/11,553048
NIMET,2,12,NIMET/2/12,573345
NIMET,2,13,NIMET/2/13,593647
NIMET,2,14,NIMET/2/14,613946
NIMET,2,15,NIMET/2/15,634245
NIMET,3,1,NIMET/3/1,354599
NIMET,3,2,NIMET/3/2,373453
NIMET,3,3,NIMET/3/3,403705
NIMET,3,4,NIMET/3/4,421290
NIMET,3,5,NIMET/3/5,445208
NIMET,3,6,NIMET/3/6,469128
NIMET,3,7,NIMET/3/7,493046
NIMET,3,8,NIMET/3/8,516965
NIMET,3,9,NIMET/3/9,540883
NIMET,3,10,NIMET/3/10,564802
NIMET,3,11,NIMET/3/11,588720
NIMET,3,12,NIMET/3/12,612638
NIMET,3,13,NIMET/3/13,636558
NIMET,3,14,NIMET/3/14,660477
NIMET,3,15,NIMET/3/15,684395
NIMET,4,1,NIMET/4/1,355753
NIMET,4,2,NIMET/4/2,384454
NIMET,4,3,NIMET/4/3,413154
NIMET,4,4,NIMET/4/4,441855
NIMET,4,5,NIMET/4/5,470554
NIMET,4,6,NIMET/4/6,499255
NIMET,4,7,NIMET/4/7,527955
NIMET,4,8,NIMET/4/8,556656
NIMET,4,9,NIMET/4/9,585402
NIMET,4,10,NIMET/4/10,614057
NIMET,4,11,NIMET/4/11,642759
NIMET,4,12,NIMET/4/12,671460
NIMET,4,13,NIMET/4/13,700160
NIMET,4,14,NIMET/4/14,729494
NIMET,4,15,NIMET/4/15,757562
NIMET,5,1,NIMET/5/1,407148
NIMET,5,2,NIMET/5/2,441584
NIMET,5,3,NIMET/5/3,476019
NIMET,5,4,NIMET/5/4,510456
NIMET,5,5,NIMET/5/5,544891
NIMET,5,6,NIMET/5/6,579328
NIMET,5,7,NIMET/5/7,613763
NIMET,5,8,NIMET/5/8,648200
